UserID,Username,UserType,Region,DeviceType,AccountType,Industry
U1984,priya.nair,partial,Bengaluru,Mobile,Other,Storage Equipment
U1985,czhang,full,Mumbai,Tablet,Competitor,Non-management ISV
U1986,blake.alex,full,New York,Mobile,Supplier,Wireless Industry
U1987,mariasilv,full,Mumbai,Desktop,Distributor,NBFC
U1988,guest.powell,minimal,Toronto,Mobile,Vendor,Storage Equipment
U1989,aisha.raza,partial,Toronto,Mobile,Partner,ERP (Enterprise Resource Planning)
U1990,raj.verma,partial,San Francisco,Mobile,Prospect,Optical Networking
U1991,guest_anderson,minimal,London,Mobile,Press,Storage Service Provider
U1992,cooper.emma,partial,Delhi,Mobile,Partner,IT/ITES
U1993,gpowell,minimal,New York,Mobile,Distributor,Data/Telecom OEM
U1994,alex.watts,partial,Mumbai,Desktop,Integrator,Small/Medium Enterprise
U1995,turner.guest,minimal,Bengaluru,Mobile,Integrator,ERP (Enterprise Resource Planning)
U1996,malik.aisha,full,Toronto,Mobile,Competitor,ManagementISV
U1997,lopez.maria,partial,Sydney,Mobile,Prospect,IT/ITES
U1998,john_griffith,partial,Singapore,Desktop,Distributor,CPAAS
U1999,lbyrne,partial,Delhi,Mobile,Other,Automotive
U2000,chenwu,partial,Mumbai,Desktop,Analyst,Non-management ISV
